experiment_id,experiment_type,subject_id,note,random_seed,created_at,order_index,block_index,condition_id,mode,direction_percent,first_half_direction_percent,second_half_direction_percent,pulse_duration_ms,pulse_phase,sine_amplitude_percent,sine_period_steps,sine_phase_offset
EX0608-155541,experiment_3,测试,,335252,2026-06-08T15:55:41.883631,1,0,B01,baseline,,,,,,,,
EX0608-155541,experiment_3,测试,,335252,2026-06-08T15:55:41.883631,2,1,EFF,pulse,0,0,0,250,P_mid,,,
EX0608-155541,experiment_3,测试,,335252,2026-06-08T15:55:41.883631,3,2,ETO,pulse,0,0,0,250,P_end,,,
EX0608-155541,experiment_3,测试,,335252,2026-06-08T15:55:41.883631,4,3,EIC,pulse,0,0,0,250,P_start,,,
