condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
stim,13492,13492,0,405430.559,-0.837,-0.051,0.082,0.539,2663,0,9,2205,2524,329,0,557,36,0.000,153,1,0.134,0.003,0.080,0.100,0.040,-0.199,-0.003,0.983,0.002,-0.002,0.010,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13492,13492,0,405435.559,-0.837,-0.051,0.082,0.539,2652,0,11,2203,2523,320,0,559,36,0.000,153,1,0.166,0.006,0.020,0.160,0.040,-0.198,-0.003,0.982,0.002,-0.006,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13492,13492,0,405440.559,-0.837,-0.051,0.082,0.539,2675,0,9,2217,2535,327,0,557,36,0.000,153,1,0.110,0.006,0.020,0.100,0.040,-0.198,-0.003,0.983,0.002,-0.006,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13492,13492,0,405445.559,-0.837,-0.052,0.082,0.539,2651,0,4,2197,2536,331,0,551,36,0.000,153,1,0.110,0.006,0.020,0.100,0.040,-0.198,-0.004,0.983,0.002,-0.006,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13503,13503,0,405450.559,-0.837,-0.052,0.082,0.539,2665,0,7,2211,2540,328,0,555,36,0.000,153,1,0.235,0.007,0.140,0.160,0.100,-0.199,-0.004,0.982,0.004,-0.006,0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13503,13503,0,405455.559,-0.837,-0.052,0.082,0.539,2665,0,10,2203,2537,329,0,559,36,0.000,153,1,0.199,0.007,0.140,0.100,0.100,-0.198,-0.002,0.982,0.004,-0.006,0.000,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13503,13503,0,405460.559,-0.837,-0.052,0.082,0.539,2667,0,7,2204,2538,328,0,558,36,0.000,153,1,0.162,0.004,0.080,0.100,0.100,-0.197,-0.003,0.982,0.004,0.000,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13503,13503,0,405465.561,-0.837,-0.052,0.082,0.539,2665,0,11,2213,2547,320,0,561,36,0.000,153,1,0.162,0.008,0.080,0.100,0.100,-0.198,-0.002,0.982,-0.008,0.000,-0.004,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13535,13535,0,405470.560,-0.837,-0.052,0.082,0.539,2657,0,6,2206,2575,320,0,553,36,0.000,153,1,0.147,0.003,-0.040,0.100,0.100,-0.198,-0.003,0.982,-0.002,0.002,-0.004,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13535,13535,0,405475.559,-0.837,-0.051,0.082,0.539,2665,0,11,2207,2547,328,0,557,36,0.000,153,1,0.069,0.002,-0.040,0.040,0.040,-0.198,-0.003,0.982,-0.002,0.000,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13535,13535,0,405480.559,-0.837,-0.051,0.082,0.539,2669,0,12,2215,2521,319,0,561,36,0.000,153,1,0.143,0.002,0.020,0.100,0.100,-0.199,-0.003,0.984,-0.002,0.000,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13535,13535,0,405485.559,-0.837,-0.051,0.082,0.539,2673,0,8,2213,2539,329,0,558,36,0.000,153,1,0.134,0.006,0.080,0.100,0.040,-0.199,-0.003,0.982,-0.004,-0.004,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13535,13535,0,405490.559,-0.837,-0.051,0.082,0.539,2660,0,10,2209,2533,329,0,557,36,0.000,153,1,0.143,0.007,0.020,0.100,0.100,-0.199,-0.002,0.982,-0.006,-0.004,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13535,13535,0,405495.559,-0.837,-0.051,0.082,0.539,2659,0,12,2203,2539,318,0,557,36,0.000,153,1,0.110,0.013,0.020,0.040,0.100,-0.199,-0.002,0.981,-0.008,-0.010,-0.004,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13567,13567,0,405500.559,-0.837,-0.051,0.082,0.539,2675,0,12,2215,2543,330,0,561,36,0.000,153,1,0.060,0.009,0.020,0.040,0.040,-0.199,-0.002,0.982,-0.008,-0.004,-0.006,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13567,13567,0,405505.559,-0.837,-0.051,0.082,0.539,2669,0,12,2213,2543,329,0,555,36,0.000,153,1,0.060,0.009,-0.040,-0.020,0.040,-0.198,-0.002,0.983,-0.008,-0.004,-0.006,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,13567,13567,0,405510.559,-0.837,-0.051,0.082,0.539,2667,0,6,2211,2537,331,0,555,36,0.000,153,1,0.069,0.004,-0.040,0.040,0.040,-0.198,-0.003,0.982,-0.004,0.002,-0.002,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
