condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,5125858.415,-0.638,0.148,-0.058,-0.753,0,71,3343,85,0,51,1993,0,48,0.000,0,NO_ZUPT,2848,0,2.026,0.220,1.938,0.188,0.563,-0.141,0.266,0.922,-0.219,0.020,-0.262,0.000,0.000,0.000,0.000,1,NULL,NULL,1077.000,2,0,3,7,255,1077,200,0,0
pre_stim,4,4,0,4,5125863.413,-0.638,0.148,-0.058,-0.753,0,64,3284,79,4,45,1995,0,48,0.000,0,NO_ZUPT,2848,0,2.444,0.192,-2.375,-0.438,-0.375,-0.156,0.340,0.973,0.191,-0.012,0.297,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,10,10,0,10,5125868.415,-0.638,0.148,-0.058,-0.753,0,71,3350,87,0,47,1993,0,48,0.000,0,NO_ZUPT,2848,0,1.910,0.270,1.875,0.188,0.313,-0.137,0.262,0.922,-0.270,-0.012,-0.348,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,14,14,0,14,5125873.413,-0.638,0.148,-0.058,-0.753,0,71,3339,84,2,51,1997,0,48,0.000,0,NO_ZUPT,2848,0,2.400,0.262,-2.313,-0.313,-0.563,-0.160,0.340,0.965,0.262,-0.012,0.305,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,20,20,0,20,5125878.415,-0.638,0.148,-0.058,-0.753,0,72,3347,83,1,52,1989,0,48,0.000,0,NO_ZUPT,2848,0,2.051,0.262,1.750,0.125,1.063,-0.137,0.273,0.930,-0.262,-0.016,-0.258,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,24,24,0,24,5125883.413,-0.638,0.148,-0.058,-0.753,0,75,3349,83,3,46,1989,0,48,0.000,0,NO_ZUPT,2848,0,2.584,0.182,-1.875,-0.313,-1.750,-0.156,0.328,0.961,0.180,0.027,0.211,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,30,30,0,30,5125888.417,-0.639,0.148,-0.058,-0.753,0,73,3361,84,4,53,1997,0,48,0.000,0,NO_ZUPT,2848,0,2.815,0.082,1.500,0.188,2.375,-0.145,0.289,0.934,-0.082,-0.008,-0.168,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,34,34,0,34,5125893.413,-0.638,0.148,-0.058,-0.753,0,75,3354,83,0,52,2001,0,48,0.000,0,NO_ZUPT,2848,0,3.516,0.035,-2.000,-0.313,-2.875,-0.152,0.305,0.957,-0.031,0.016,0.109,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,40,40,0,40,5125898.415,-0.638,0.148,-0.058,-0.753,0,69,3345,77,0,45,1976,0,48,0.000,0,NO_ZUPT,2848,0,3.603,0.035,2.063,0.313,2.938,-0.156,0.320,0.934,-0.031,0.016,-0.035,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,45,45,0,45,5125903.415,-0.638,0.148,-0.058,-0.753,0,71,3339,84,1,51,1997,0,48,0.000,0,NO_ZUPT,2848,0,3.257,0.035,-2.688,-0.313,-1.813,-0.133,0.266,0.938,-0.031,0.016,-0.035,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
pre_stim,49,49,0,49,5125908.414,-0.638,0.148,-0.058,-0.753,0,72,3351,87,0,48,1992,0,48,0.000,0,NO_ZUPT,2848,0,1.201,0.215,1.125,0.188,-0.375,-0.180,0.355,0.984,0.211,0.039,-0.035,0.000,0.000,0.000,0.000,1,NULL,NULL,,2,0,3,7,255,1077,200,0,0
