condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,2754048.415,0.236,0.014,-0.066,-0.970,1997,1188,3104,2115,2415,2429,2403,2575,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,5.495,0.047,-2.313,-2.500,-4.313,-0.063,0.145,0.988,0.035,-0.031,-0.039,0.000,0.000,0.000,0.000,2,NULL,NULL,1077.000,2,0,1,7,255,1077,200,0,0
pre_stim,5,5,0,5,2754053.415,0.236,0.014,-0.066,-0.970,1963,1179,3115,2076,2416,2431,2409,2580,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,2.383,0.064,-0.813,-2.063,-0.875,-0.063,0.152,1.004,0.012,-0.063,-0.039,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
pre_stim,10,10,0,10,2754058.415,0.236,0.013,-0.066,-0.970,1937,1175,3129,2043,2445,2419,2420,2570,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,3.427,0.064,-0.063,-2.125,-2.688,-0.043,0.168,0.988,0.012,-0.063,-0.004,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
pre_stim,14,14,0,14,2754063.413,0.236,0.013,-0.066,-0.969,1899,1176,3138,2013,2461,2443,2415,2586,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,4.115,0.064,-0.563,-2.375,-3.313,-0.070,0.121,0.996,0.012,-0.063,0.000,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
pre_stim,20,20,0,20,2754068.415,0.236,0.013,-0.066,-0.969,1856,1173,3135,1973,2463,2439,2437,2583,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,2.146,0.123,-0.438,-1.938,-0.813,-0.063,0.152,0.984,0.023,-0.121,-0.004,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
pre_stim,24,24,0,24,2754073.413,0.236,0.013,-0.066,-0.969,1823,1164,3144,1940,2477,2429,2437,2587,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,3.476,0.036,-1.375,-2.438,-2.063,-0.047,0.145,0.992,0.023,0.027,0.000,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
pre_stim,30,30,0,30,2754078.415,0.236,0.013,-0.066,-0.969,1779,1159,3147,1899,2489,2429,2445,2589,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,2.921,0.075,-0.875,-2.063,-1.875,-0.055,0.152,0.992,-0.055,-0.051,0.016,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
pre_stim,34,34,0,34,2754083.413,0.236,0.013,-0.066,-0.969,1708,1146,3155,1848,2499,2439,2447,2599,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,3.970,0.058,-1.188,-2.313,-3.000,-0.070,0.137,1.000,-0.055,0.020,0.023,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
pre_stim,40,40,0,40,2754088.415,0.236,0.013,-0.066,-0.969,1641,1143,3162,1789,2519,2436,2445,2605,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,3.462,0.081,2.688,-2.125,0.500,-0.063,0.141,1.004,0.078,0.020,0.070,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
pre_stim,44,44,0,44,2754093.413,0.236,0.013,-0.066,-0.969,1575,1137,3174,1722,2530,2441,2469,2616,44,0.000,0,INTERVAL_OUT_OF_RANGE,1383,1,4.150,0.081,-1.938,-2.500,-2.688,-0.047,0.145,0.969,0.078,0.020,0.070,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1077,200,0,0
