condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,6,6,0,6,5541698.413,0.311,-0.049,0.055,0.948,2220,1958,3406,2483,2730,0,2635,3037,55,1.067,1,VALID,3152,1,12.890,0.373,-1.063,-12.625,-2.375,-0.086,0.137,1.027,-0.066,0.367,0.348,0.028,0.028,1.114,1.158,2,NULL,NULL,1077.000,2,0,1,7,255,1077,250,0,0
pre_stim,11,11,0,11,5541703.414,0.311,-0.049,0.055,0.948,2047,1939,3435,2342,2766,0,2683,3065,55,1.067,1,VALID,3152,1,13.334,0.353,-1.688,-12.938,-2.750,-0.055,0.148,1.004,-0.094,0.340,0.348,0.028,0.028,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
pre_stim,16,16,0,16,5541708.414,0.310,-0.048,0.055,0.948,1843,1909,3453,2191,2795,0,2715,3065,55,1.067,1,VALID,3152,1,15.889,0.120,-5.125,-13.563,-6.500,-0.047,0.141,1.000,-0.094,0.074,0.125,0.030,0.030,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
pre_stim,21,21,0,21,5541713.415,0.310,-0.047,0.055,0.948,1579,1882,3481,1979,2854,0,2781,3091,55,1.067,1,VALID,3152,1,15.740,0.109,-5.688,-13.250,-6.313,-0.063,0.172,0.992,-0.094,0.055,0.059,0.030,0.030,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
pre_stim,26,26,0,26,5541718.413,0.310,-0.047,0.055,0.948,1221,1829,3483,1701,2908,0,2821,3106,55,1.067,1,VALID,3152,1,15.662,0.161,-4.500,-13.750,-6.000,-0.066,0.176,1.000,0.137,-0.086,0.059,0.032,0.030,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
pre_stim,31,31,0,31,5541723.415,0.309,-0.046,0.055,0.948,787,1785,3519,1323,2949,0,2863,3131,55,1.067,1,VALID,3152,1,17.190,0.161,-6.375,-14.438,-6.813,-0.082,0.141,1.012,0.137,-0.086,0.145,0.032,0.030,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
pre_stim,36,36,0,36,5541728.413,0.309,-0.046,0.055,0.948,517,1725,3543,919,2985,0,2893,3139,55,1.067,1,VALID,3152,1,18.104,0.227,-8.625,-15.250,-4.563,-0.090,0.168,1.020,0.184,0.133,0.219,0.034,0.032,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
pre_stim,41,41,0,41,5541733.414,0.309,-0.045,0.054,0.949,215,1629,3571,547,3031,0,2935,3154,55,1.067,1,VALID,3152,1,21.104,0.382,-10.813,-17.188,-5.750,-0.094,0.152,1.039,0.250,0.289,0.313,0.036,0.032,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
pre_stim,46,46,0,46,5541738.413,0.309,-0.044,0.054,0.949,135,1491,3588,316,3063,0,2967,3155,55,1.067,1,VALID,3152,1,20.385,0.385,-8.688,-18.375,-1.563,-0.074,0.078,1.047,0.250,0.293,0.438,0.038,0.034,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
pre_stim,51,51,0,51,5541743.415,0.309,-0.043,0.054,0.949,45,1299,3603,153,3107,0,3017,3179,55,1.067,1,VALID,3152,1,19.005,0.352,-6.563,-17.750,-1.750,-0.016,0.160,0.988,-0.195,0.293,0.438,0.038,0.036,1.114,1.158,2,NULL,NULL,,2,0,1,7,255,1077,250,0,0
