condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,5,5,0,5,2338388.415,0.730,-0.038,-0.008,0.683,3260,871,2189,3176,1946,2633,1459,2711,51,0.845,1,VALID,1123,1,17.255,0.295,17.063,2.313,1.125,-0.051,0.090,0.957,0.230,-0.184,-0.398,0.012,0.012,1.079,1.120,2,NULL,NULL,1077.000,2,0,2,7,255,1077,150,0,0
pre_stim,10,10,0,10,2338393.415,0.730,-0.039,-0.008,0.683,3283,952,2257,3193,1979,2657,1495,2726,51,0.845,1,VALID,1123,1,14.364,0.243,13.313,2.313,4.875,-0.102,0.117,0.988,0.230,-0.078,-0.398,0.020,0.020,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,14,14,0,14,2338398.413,0.730,-0.039,-0.007,0.682,3293,1018,2287,3211,2008,2677,1533,2735,51,0.845,1,VALID,1123,1,17.322,0.232,13.688,2.250,10.375,-0.066,0.074,1.008,0.230,0.027,-0.070,0.022,0.022,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,20,20,0,20,2338403.415,0.730,-0.040,-0.007,0.682,3308,1081,2315,3224,2039,2697,1565,2748,51,0.845,1,VALID,1123,1,17.012,0.031,14.375,2.000,8.875,-0.031,0.043,0.996,0.016,0.027,-0.070,0.020,0.020,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,24,24,0,24,2338408.413,0.730,-0.040,-0.007,0.682,3319,1158,2363,3244,2076,2706,1607,2759,51,0.845,1,VALID,1123,1,14.907,0.079,13.313,2.438,6.250,-0.055,0.070,0.992,-0.027,-0.074,-0.082,0.016,0.016,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,30,30,0,30,2338413.415,0.731,-0.040,-0.006,0.682,3337,1223,2399,3224,2095,2726,1627,2772,51,0.845,1,VALID,1123,1,14.031,0.079,12.250,1.938,6.563,-0.066,0.090,1.004,-0.027,-0.074,-0.082,0.016,0.016,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,34,34,0,34,2338418.413,0.731,-0.041,-0.006,0.681,3351,1271,2451,3261,2119,2743,1657,2773,51,0.845,1,VALID,1123,1,13.546,0.166,11.125,2.313,7.375,-0.055,0.094,1.012,0.148,-0.074,0.059,0.018,0.016,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,39,39,0,39,2338423.414,0.731,-0.041,-0.006,0.681,3359,1310,2479,3274,2137,2747,1693,2790,51,0.845,1,VALID,1123,1,12.720,0.178,11.313,2.063,5.438,-0.043,0.082,1.008,0.148,-0.098,0.063,0.024,0.022,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,44,44,0,44,2338428.413,0.731,-0.042,-0.005,0.681,3357,1361,2500,3273,2159,2759,1717,2783,51,0.845,1,VALID,1123,1,11.134,0.128,10.125,2.438,3.938,-0.055,0.074,1.004,0.082,-0.098,0.063,0.026,0.024,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,49,49,0,49,2338433.414,0.731,-0.042,-0.005,0.681,3367,1392,2515,3287,2172,2763,1735,2793,51,0.845,1,VALID,1123,1,10.224,0.101,9.063,2.625,3.938,-0.059,0.074,1.000,-0.027,-0.098,0.051,0.030,0.028,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,54,54,0,54,2338438.413,0.731,-0.042,-0.005,0.681,3368,1431,2547,3280,2193,2774,1747,2790,51,0.845,1,VALID,1123,1,9.684,0.070,8.125,2.938,4.375,-0.059,0.074,1.004,-0.039,-0.059,0.051,0.032,0.030,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
pre_stim,59,59,0,59,2338443.414,0.731,-0.043,-0.005,0.681,3374,1453,2579,3289,2201,2789,1763,2797,51,0.845,1,VALID,1123,1,9.303,0.070,8.313,2.375,3.438,-0.051,0.063,1.012,-0.039,-0.059,0.051,0.032,0.030,1.079,1.120,2,NULL,NULL,,2,0,2,7,255,1077,150,0,0
