condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,14,14,0,14,251938.406,-0.738,0.097,-0.016,0.667,3037,1815,2568,3054,2355,0,1509,2469,2,0.000,0,WARMING_UP,112,1,1.926,0.122,1.375,-1.313,0.313,0.137,0.117,0.980,-0.012,-0.121,0.031,0.000,0.000,0.000,0.000,2,NULL,NULL,1048.000,2,0,1,7,255,1048,250,0,0
pre_stim,18,18,0,18,251943.405,-0.738,0.097,-0.016,0.667,3048,1807,2553,3037,2356,0,1515,2475,2,0.000,0,WARMING_UP,112,1,1.818,0.138,-0.563,-1.313,1.125,0.145,0.125,1.000,0.066,-0.121,0.031,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
pre_stim,24,24,0,24,251948.406,-0.738,0.097,-0.016,0.667,3032,1803,2553,3037,2360,0,1525,2476,2,0.000,0,WARMING_UP,112,1,2.378,0.138,1.375,-1.875,-0.500,0.148,0.145,0.980,0.066,-0.121,-0.027,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
pre_stim,28,28,0,28,251953.405,-0.738,0.097,-0.016,0.667,3039,1799,2557,3039,2365,0,1519,2477,2,0.000,0,WARMING_UP,112,1,1.708,0.097,-0.563,-1.313,0.938,0.148,0.109,0.984,0.066,-0.070,-0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
pre_stim,34,34,0,34,251958.407,-0.738,0.097,-0.016,0.667,3027,1802,2555,3037,2359,0,1531,2483,2,0.000,0,WARMING_UP,112,1,2.469,0.126,1.875,-1.563,-0.375,0.152,0.160,0.980,-0.121,-0.035,-0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
pre_stim,38,38,0,38,251963.405,-0.738,0.097,-0.016,0.667,3029,1798,2555,3039,2367,0,1529,2483,2,0.000,0,WARMING_UP,112,1,1.557,0.248,-1.000,-1.188,0.125,0.148,0.102,0.980,0.238,-0.070,-0.012,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
pre_stim,44,44,0,44,251968.406,-0.738,0.097,-0.016,0.667,2995,1788,2539,3019,2373,0,1522,2463,2,0.000,0,WARMING_UP,112,1,2.826,0.262,2.500,-1.313,-0.125,0.145,0.160,0.984,-0.254,-0.066,0.020,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
pre_stim,49,49,0,49,251973.406,-0.738,0.097,-0.016,0.667,3025,1782,2568,3031,2367,0,1529,2489,2,0.000,0,WARMING_UP,112,1,1.729,0.195,-1.250,-1.188,0.125,0.148,0.113,0.973,0.184,-0.066,-0.063,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
pre_stim,54,54,0,54,251978.407,-0.738,0.097,-0.016,0.667,3025,1779,2568,3027,2362,0,1533,2495,2,0.000,0,WARMING_UP,112,1,2.551,0.192,2.250,-1.188,-0.188,0.145,0.152,0.992,-0.180,-0.066,0.039,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
pre_stim,58,58,0,58,251983.405,-0.738,0.097,-0.017,0.667,3008,1772,2571,3029,2375,0,1532,2493,2,0.000,0,WARMING_UP,112,1,1.444,0.195,-0.875,-1.063,0.438,0.156,0.109,0.969,0.184,-0.066,-0.121,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,1,7,255,1048,250,0,0
