condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,119,119,0,119,1057053.406,0.706,0.181,0.567,0.384,0,0,0,98,0,0,0,40,50,0.825,1,VALID,555,0,227.306,11.047,112.875,-155.938,-120.875,-0.867,-0.898,0.855,-11.043,-0.289,-17.066,0.414,0.456,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,124,124,0,124,1057058.405,0.703,0.177,0.575,0.380,0,0,0,93,0,0,0,45,50,0.825,1,VALID,555,0,219.683,10.959,153.938,-142.500,-65.250,-0.449,-0.875,0.715,-10.957,0.195,-17.066,0.464,0.508,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,129,129,0,129,1057063.407,0.701,0.172,0.581,0.376,0,0,0,83,0,0,0,53,50,0.825,1,VALID,555,0,214.409,10.830,178.125,-101.438,-62.875,0.543,-0.270,-0.207,-10.828,0.195,-14.824,0.516,0.560,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,134,134,0,134,1057068.405,0.700,0.165,0.585,0.375,0,0,0,87,0,0,0,57,50,0.825,1,VALID,555,0,183.502,4.515,140.563,-13.500,-117.188,0.766,-0.477,-0.984,-0.742,-4.453,-5.438,0.568,0.612,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,139,139,0,139,1057073.406,0.699,0.157,0.585,0.380,0,0,0,87,0,0,0,57,50,0.825,1,VALID,555,0,223.227,5.453,41.688,61.500,-210.500,-0.059,-0.488,-0.336,-0.742,-5.402,-5.438,0.620,0.666,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,144,144,0,144,1057078.405,0.699,0.147,0.584,0.385,0,0,0,79,0,0,0,55,50,0.825,1,VALID,555,0,244.530,5.475,54.188,101.938,-215.563,-0.988,-0.219,0.172,-0.887,-5.402,-11.887,0.668,0.714,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,149,149,0,149,1057083.407,0.701,0.139,0.582,0.387,0,0,0,75,0,0,0,59,50,0.825,1,VALID,555,0,205.128,1.192,68.000,139.813,-133.813,-0.840,-0.125,-0.355,-0.887,-0.797,-18.508,0.714,0.760,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,154,154,0,154,1057088.405,0.705,0.133,0.577,0.391,0,0,0,75,0,0,0,55,50,0.825,1,VALID,555,0,210.599,2.494,2.500,183.500,-103.313,-0.277,-0.176,-0.473,2.363,-0.797,-18.508,0.758,0.804,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,159,159,0,159,1057093.406,0.708,0.126,0.571,0.397,0,0,0,73,0,0,0,55,50,0.825,1,VALID,555,0,270.718,2.631,-38.750,221.625,-150.563,-0.313,-0.336,0.012,2.363,-1.156,-13.629,0.800,0.848,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,164,164,0,164,1057098.405,0.711,0.117,0.564,0.404,0,0,0,72,0,0,0,59,50,0.825,1,VALID,555,0,307.760,2.426,-28.125,249.438,-178.063,-0.773,-0.297,0.109,-2.133,-1.156,-13.629,0.850,0.898,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,169,169,0,169,1057103.407,0.715,0.109,0.556,0.410,0,0,0,66,0,0,0,47,50,0.825,1,VALID,555,0,311.783,2.548,-34.438,272.688,-147.188,-0.988,-0.102,-0.094,-2.133,1.395,-17.586,0.902,0.950,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,174,174,0,174,1057108.405,0.720,0.103,0.546,0.416,0,0,0,59,0,0,0,57,50,0.825,1,VALID,555,0,322.645,2.222,-64.188,294.688,-114.625,-0.875,-0.105,-0.086,0.254,2.207,-18.199,0.962,1.010,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,179,179,0,179,1057113.406,0.725,0.097,0.535,0.422,0,0,0,52,0,0,0,59,50,0.825,1,VALID,555,0,343.870,2.361,-80.438,315.563,-110.438,-0.840,-0.242,0.066,0.254,2.348,-18.199,1.024,1.074,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,184,184,0,184,1057118.405,0.731,0.090,0.524,0.429,0,0,0,53,0,0,0,55,50,0.825,1,VALID,555,0,358.556,3.009,-81.813,331.563,-109.250,-1.016,-0.164,0.227,-1.883,2.348,-18.199,1.090,1.140,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,189,189,0,189,1057123.407,0.737,0.084,0.512,0.434,0,0,0,57,0,0,0,58,50,0.825,1,VALID,555,0,363.969,5.439,-84.500,342.063,-91.250,-1.102,-0.070,0.336,-2.570,4.793,-18.504,1.156,1.206,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,194,194,0,194,1057128.405,0.743,0.078,0.499,0.439,0,0,0,55,0,0,0,53,50,0.825,1,VALID,555,0,367.128,7.243,-85.500,350.438,-68.313,-1.059,-0.121,0.418,-2.855,6.656,-18.504,1.218,1.270,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,199,199,0,199,1057133.406,0.749,0.072,0.486,0.444,0,0,0,56,0,0,0,59,50,0.825,1,VALID,555,0,370.062,7.742,-79.438,357.188,-55.250,-0.977,-0.176,0.449,-3.953,6.656,-17.777,1.280,1.330,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,204,204,0,204,1057138.405,0.756,0.066,0.473,0.448,0,0,0,51,0,0,0,56,50,0.825,1,VALID,555,0,373.031,8.056,-71.625,362.938,-47.938,-0.953,-0.148,0.441,-4.590,6.621,-16.891,1.334,1.386,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,209,209,0,209,1057143.407,0.763,0.061,0.460,0.451,0,0,0,47,0,0,0,59,50,0.825,1,VALID,555,0,375.388,8.056,-68.813,367.375,-34.875,-0.934,-0.086,0.402,-4.590,6.621,-16.402,1.386,1.438,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,214,214,0,214,1057148.405,0.769,0.055,0.446,0.454,0,0,0,51,0,0,0,58,50,0.825,1,VALID,555,0,377.800,7.754,-70.688,370.750,-16.750,-0.855,-0.059,0.375,-4.035,6.621,-15.941,1.430,1.482,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,219,219,0,219,1057153.406,0.776,0.050,0.432,0.456,0,0,0,52,0,0,0,62,50,0.825,1,VALID,555,0,380.787,7.539,-75.250,373.250,-4.563,-0.738,-0.082,0.348,-3.758,6.535,-15.086,1.470,1.524,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,224,224,0,224,1057158.405,0.783,0.046,0.417,0.459,0,0,0,49,0,0,0,61,50,0.825,1,VALID,555,0,383.872,6.787,-83.188,374.750,-0.375,-0.656,-0.121,0.328,-3.758,5.652,-14.137,1.506,1.560,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,229,229,0,229,1057163.407,0.790,0.041,0.403,0.461,0,0,0,47,0,0,0,72,50,0.825,1,VALID,555,0,386.320,6.282,-93.563,374.813,2.188,-0.625,-0.117,0.320,-3.918,4.910,-13.527,1.540,1.594,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,234,234,0,234,1057168.405,0.796,0.038,0.388,0.463,0,0,0,51,0,0,0,66,50,0.825,1,VALID,555,0,388.761,6.251,-107.125,373.625,8.000,-0.602,-0.094,0.332,-3.918,4.871,-13.129,1.572,1.628,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,239,239,0,239,1057173.406,0.802,0.035,0.372,0.465,0,0,0,45,0,0,0,67,50,0.825,1,VALID,555,0,391.972,6.169,-122.813,371.938,14.875,-0.559,-0.105,0.371,-3.918,4.766,-12.613,1.604,1.658,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,244,244,0,244,1057178.405,0.808,0.032,0.356,0.468,0,0,0,45,0,0,0,70,50,0.825,1,VALID,555,0,395.122,6.319,-137.250,370.063,18.375,-0.512,-0.148,0.438,-4.176,4.742,-11.863,1.630,1.686,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,249,249,0,249,1057183.406,0.814,0.030,0.340,0.470,0,0,0,45,0,0,0,73,50,0.825,1,VALID,555,0,397.347,6.647,-149.000,367.813,19.938,-0.488,-0.180,0.500,-4.855,4.539,-11.063,1.654,1.710,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,254,254,0,254,1057188.405,0.819,0.029,0.324,0.473,0,0,0,43,0,0,0,73,50,0.825,1,VALID,555,0,400.457,7.086,-159.875,366.438,23.000,-0.473,-0.176,0.574,-5.441,4.539,-10.344,1.678,1.734,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,259,259,0,259,1057193.407,0.824,0.028,0.307,0.475,0,0,0,41,0,0,0,75,50,0.825,1,VALID,555,0,403.675,7.481,-169.250,365.438,27.625,-0.434,-0.176,0.660,-5.820,4.699,-9.484,1.698,1.756,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,264,264,0,264,1057198.405,0.829,0.027,0.290,0.477,0,0,0,37,0,0,0,81,50,0.825,1,VALID,555,0,405.773,7.801,-173.813,365.438,29.938,-0.410,-0.164,0.754,-6.176,4.766,-8.359,1.714,1.772,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,269,269,0,269,1057203.406,0.834,0.026,0.273,0.479,0,0,0,35,0,0,0,83,50,0.825,1,VALID,555,0,407.867,8.168,-179.625,364.688,33.063,-0.398,-0.152,0.844,-6.453,5.008,-7.266,1.728,1.786,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,274,274,0,274,1057208.405,0.838,0.026,0.256,0.481,0,0,0,33,0,0,0,79,50,0.825,1,VALID,555,0,412.035,8.517,-186.938,365.313,37.063,-0.402,-0.133,1.031,-6.676,5.289,-6.195,1.740,1.800,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,279,279,0,279,1057213.407,0.843,0.025,0.239,0.482,0,0,0,29,0,0,0,78,50,0.825,1,VALID,555,0,409.740,9.494,-178.938,365.938,44.250,-0.414,-0.129,1.160,-7.316,6.051,-4.398,1.754,1.814,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,284,284,0,284,1057218.405,0.847,0.025,0.221,0.483,0,0,0,23,0,0,0,76,50,0.825,1,VALID,555,0,409.208,9.786,-175.188,366.313,50.750,-0.359,-0.160,1.176,-7.691,6.051,-3.117,1.768,1.828,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,289,289,0,289,1057223.406,0.851,0.024,0.204,0.483,0,0,0,12,0,0,0,77,50,0.825,1,VALID,555,0,410.381,9.695,-174.250,367.938,51.688,-0.316,-0.199,1.266,-7.754,5.820,-2.414,1.778,1.838,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,294,294,0,294,1057228.405,0.855,0.023,0.186,0.484,0,0,0,16,0,0,0,82,50,0.825,1,VALID,555,0,408.181,9.507,-168.125,368.375,51.438,-0.328,-0.188,1.293,-7.773,5.473,-1.188,1.788,1.848,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,299,299,0,299,1057233.407,0.858,0.022,0.169,0.484,0,0,0,11,0,0,0,73,50,0.825,1,VALID,555,0,408.696,9.495,-170.438,367.813,51.938,-0.320,-0.172,1.316,-7.773,5.453,-0.664,1.798,1.858,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,304,304,0,304,1057238.405,0.862,0.021,0.151,0.484,0,0,0,12,0,0,0,75,50,0.825,1,VALID,555,0,409.028,9.193,-173.000,366.750,53.563,-0.281,-0.176,1.352,-7.449,5.387,-0.063,1.806,1.868,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,309,309,0,309,1057243.406,0.865,0.021,0.134,0.484,0,0,0,6,0,0,0,74,50,0.825,1,VALID,555,0,409.603,8.670,-180.188,364.563,49.000,-0.234,-0.184,1.375,-7.113,4.957,0.691,1.814,1.876,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,314,314,0,314,1057248.405,0.867,0.021,0.116,0.484,0,0,0,8,0,0,0,77,50,0.825,1,VALID,555,0,411.215,8.013,-189.875,362.188,43.188,-0.203,-0.160,1.426,-6.711,4.379,1.383,1.820,1.882,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,319,319,0,319,1057253.407,0.869,0.021,0.098,0.485,0,0,0,8,0,0,0,81,50,0.825,1,VALID,555,0,413.856,7.443,-201.125,359.500,39.813,-0.188,-0.148,1.480,-6.164,4.172,2.277,1.822,1.886,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,324,324,0,324,1057258.405,0.871,0.022,0.080,0.485,0,0,0,7,0,0,0,75,50,0.825,1,VALID,555,0,418.958,7.026,-215.688,357.063,38.875,-0.176,-0.121,1.566,-5.746,4.043,3.078,1.826,1.890,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,329,329,0,329,1057263.406,0.872,0.024,0.061,0.485,0,0,0,0,0,0,0,69,50,0.825,1,VALID,555,0,424.150,6.608,-228.063,355.188,41.625,-0.172,-0.086,1.750,-5.227,4.043,4.199,1.830,1.894,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,334,334,0,334,1057268.405,0.873,0.025,0.043,0.485,0,0,0,0,0,0,0,67,50,0.825,1,VALID,555,0,427.454,6.427,-236.125,353.188,47.125,-0.145,-0.086,1.973,-4.770,4.309,6.168,1.836,1.900,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,339,339,0,339,1057273.407,0.874,0.027,0.024,0.485,0,0,0,0,0,0,0,53,50,0.825,1,VALID,555,0,427.448,6.166,-236.750,351.688,54.563,-0.086,-0.074,2.211,-4.410,4.309,8.594,1.840,1.904,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,344,344,0,344,1057278.405,0.875,0.029,0.006,0.484,0,0,0,0,0,0,0,59,50,0.825,1,VALID,555,0,423.423,5.423,-226.000,352.000,65.625,-0.008,-0.023,2.363,-3.648,4.012,11.180,1.846,1.912,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,349,349,0,349,1057283.406,0.876,0.030,-0.013,0.482,0,0,0,0,0,0,0,59,50,0.825,1,VALID,555,0,422.311,4.185,-213.313,355.938,78.438,0.059,0.047,2.484,-2.270,3.516,12.949,1.854,1.920,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,354,354,0,354,1057288.405,0.877,0.030,-0.031,0.479,0,0,0,0,0,0,0,57,50,0.825,1,VALID,555,0,418.552,3.207,-194.688,358.688,92.875,0.094,0.102,2.637,-0.648,3.141,14.336,1.862,1.928,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,359,359,0,359,1057293.407,0.878,0.029,-0.048,0.475,0,0,0,0,0,0,0,53,50,0.825,1,VALID,555,0,416.570,2.996,-172.688,362.875,109.688,0.133,0.145,2.758,0.711,2.910,15.871,1.870,1.936,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,364,364,0,364,1057298.405,0.879,0.028,-0.066,0.471,0,0,0,0,0,0,0,48,50,0.825,1,VALID,555,0,416.864,3.247,-150.250,366.625,129.563,0.211,0.188,2.875,2.063,2.508,17.098,1.880,1.946,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,369,369,0,369,1057303.406,0.881,0.025,-0.083,0.465,0,0,0,0,0,0,0,45,50,0.825,1,VALID,555,0,417.275,4.003,-124.875,368.688,150.313,0.355,0.227,2.934,3.637,1.672,18.223,1.890,1.958,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,374,374,0,374,1057308.405,0.883,0.022,-0.099,0.459,0,0,0,0,0,0,0,48,50,0.825,1,VALID,555,0,417.897,5.575,-99.313,369.500,168.063,0.574,0.270,2.848,5.570,0.234,18.223,1.906,1.972,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,379,379,0,379,1057313.407,0.884,0.018,-0.116,0.452,0,0,0,0,0,0,0,45,50,0.825,1,VALID,555,0,418.083,8.019,-85.500,368.750,177.500,0.832,0.313,2.648,7.793,-1.891,17.633,1.922,1.990,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,384,384,0,384,1057318.405,0.886,0.015,-0.132,0.445,0,0,0,0,0,0,0,45,50,0.825,1,VALID,555,0,418.248,11.001,-87.938,366.688,180.938,1.066,0.383,2.441,10.148,-4.246,15.250,1.944,2.012,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,389,389,0,389,1057323.406,0.887,0.012,-0.148,0.437,0,0,0,0,0,0,0,51,50,0.825,1,VALID,555,0,419.226,13.890,-102.750,362.500,183.813,1.273,0.426,2.293,12.477,-6.105,12.594,1.970,2.038,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,394,394,0,394,1057328.405,0.888,0.010,-0.165,0.429,0,0,0,0,0,0,0,57,50,0.825,1,VALID,555,0,421.720,16.383,-127.875,356.750,185.000,1.465,0.398,2.273,14.453,-7.715,10.426,2.000,2.068,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,399,399,0,399,1057333.407,0.889,0.009,-0.181,0.421,0,0,0,0,0,0,0,54,50,0.825,1,VALID,555,0,424.690,18.652,-149.813,349.938,188.313,1.660,0.293,2.355,16.023,-9.547,9.414,2.032,2.100,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
baseline,404,404,0,404,1057338.405,0.889,0.008,-0.198,0.413,0,0,0,0,0,0,0,53,50,0.825,1,VALID,555,0,428.731,20.935,-163.625,344.875,195.188,1.887,0.102,2.469,17.266,-11.840,9.414,2.068,2.136,1.009,1.081,0,NULL,NULL,,2,0,2,7,255,1048,300,0,0
