condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,23,23,0,23,1707403.405,0.301,0.198,0.035,-0.932,13,0,0,732,0,0,0,33,56,0.000,0,WARMING_UP,962,0,115.685,6.165,-15.625,114.625,-0.063,0.738,-0.148,1.359,-4.801,3.867,2.313,0.000,0.000,0.000,0.000,2,NULL,NULL,1092.000,2,0,2,7,255,1092,150,0,0
pre_stim,28,28,0,28,1707408.407,0.301,0.202,0.034,-0.931,0,0,0,595,0,0,0,36,56,0.000,0,WARMING_UP,962,0,110.982,9.978,-22.125,108.750,-1.000,1.172,-0.293,1.320,-8.395,5.395,1.707,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,33,33,0,33,1707413.405,0.302,0.207,0.034,-0.930,0,0,0,466,0,0,0,37,56,0.000,0,WARMING_UP,962,0,110.894,14.167,-8.188,103.813,-38.125,1.328,-0.277,1.230,-10.902,9.047,0.484,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,38,38,0,38,1707418.406,0.304,0.210,0.033,-0.929,0,0,0,371,0,0,0,36,56,0.000,0,WARMING_UP,962,0,103.537,15.484,-13.750,92.500,-44.438,1.441,-0.320,0.965,-11.895,9.914,-0.852,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,43,43,0,43,1707423.405,0.306,0.214,0.033,-0.927,0,0,0,319,0,0,0,31,56,0.000,0,WARMING_UP,962,0,100.388,16.231,-26.813,74.625,-61.563,1.609,-0.230,0.875,-11.988,10.941,-3.676,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,48,48,0,48,1707428.406,0.310,0.216,0.035,-0.925,0,0,0,309,0,0,0,24,56,0.000,0,WARMING_UP,962,0,119.260,17.151,-55.688,52.438,-91.500,1.617,-0.324,0.906,-12.949,11.246,-4.746,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,53,53,0,53,1707433.405,0.316,0.218,0.040,-0.922,0,0,2,311,0,0,0,23,56,0.000,0,WARMING_UP,962,0,195.521,17.454,-111.688,18.813,-159.375,1.348,-0.461,1.578,-12.949,11.703,-4.746,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,58,58,0,58,1707438.407,0.324,0.219,0.044,-0.919,0,0,3,326,0,0,0,20,56,0.000,0,WARMING_UP,962,0,216.053,16.829,-85.875,-7.125,-198.125,1.059,-0.449,1.965,-12.094,11.703,2.449,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,63,63,0,63,1707443.406,0.331,0.218,0.048,-0.917,0,0,7,339,0,0,0,19,56,0.000,0,WARMING_UP,962,0,190.117,15.027,-55.313,-32.313,-179.000,0.977,-0.551,1.918,-11.094,10.137,6.809,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,68,68,0,68,1707448.407,0.339,0.216,0.050,-0.914,0,0,9,354,0,0,0,11,56,0.000,0,WARMING_UP,962,0,209.548,14.342,-31.938,-48.875,-201.250,0.809,-0.254,2.027,-10.367,9.910,6.848,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,73,73,0,73,1707453.405,0.347,0.212,0.052,-0.912,0,0,11,377,0,0,0,19,56,0.000,0,WARMING_UP,962,0,201.282,12.335,6.375,-64.313,-190.625,0.648,-0.008,1.938,-10.277,6.820,6.871,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,78,78,0,78,1707458.406,0.354,0.208,0.052,-0.910,0,0,10,389,0,0,0,17,56,0.000,0,WARMING_UP,962,0,201.144,11.028,32.563,-76.125,-183.313,0.500,0.203,1.805,-10.277,4.000,6.871,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,83,83,0,83,1707463.405,0.361,0.204,0.052,-0.908,0,0,11,406,0,0,0,10,56,0.000,0,WARMING_UP,962,0,195.386,10.185,54.125,-86.500,-166.625,0.387,0.469,1.563,-10.066,1.547,5.605,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,88,88,0,88,1707468.406,0.367,0.199,0.051,-0.907,0,0,17,414,0,0,0,11,56,0.000,0,WARMING_UP,962,0,180.886,10.072,62.625,-90.188,-143.750,0.379,0.555,1.309,-10.016,-1.063,3.098,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,93,93,0,93,1707473.405,0.372,0.194,0.050,-0.906,0,0,16,422,0,0,0,13,56,0.000,0,WARMING_UP,962,0,166.040,10.197,63.938,-89.250,-124.563,0.297,0.770,1.176,-10.066,-1.625,0.648,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,98,98,0,98,1707478.407,0.376,0.189,0.049,-0.906,0,0,19,427,0,0,0,17,56,0.000,0,WARMING_UP,962,0,142.166,10.404,62.438,-83.813,-96.375,0.234,0.789,0.969,-9.758,-3.609,-0.797,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,103,103,0,103,1707483.405,0.379,0.185,0.048,-0.905,0,0,22,434,0,0,0,18,56,0.000,0,WARMING_UP,962,0,116.192,10.061,55.000,-74.375,-70.313,0.254,0.781,0.934,-9.293,-3.855,-2.594,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
pre_stim,108,108,0,108,1707488.407,0.381,0.181,0.048,-0.905,0,0,23,435,0,0,0,19,56,0.000,0,WARMING_UP,962,0,92.209,10.003,49.563,-65.438,-42.000,0.273,0.672,0.836,-9.230,-3.855,-2.883,0.000,0.000,0.000,0.000,2,NULL,NULL,,2,0,2,7,255,1092,150,0,0
