condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,4,4,0,4,2552963.406,0.246,0.023,-0.061,-0.967,916,524,813,1901,2151,1995,0,2231,41,0.806,1,VALID,1537,1,18.540,1.182,3.438,-18.188,-1.063,0.078,0.277,0.945,-0.438,-1.098,-0.344,0.032,0.016,1.033,1.148,2,NULL,NULL,1092.000,2,0,2,7,255,1092,300,0,0
pre_stim,8,8,0,8,2552968.405,0.246,0.022,-0.060,-0.967,795,496,813,1787,2187,1980,0,2269,41,0.806,1,VALID,1537,1,17.301,0.763,-2.188,-17.125,-1.125,0.059,0.152,0.965,-0.426,-0.633,-0.250,0.034,0.016,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
pre_stim,14,14,0,14,2552973.406,0.246,0.021,-0.060,-0.967,683,487,846,1690,2224,1995,3,2297,41,0.806,1,VALID,1537,1,17.416,1.248,3.250,-17.000,1.938,0.055,0.262,0.934,-0.523,-1.133,-0.250,0.034,0.016,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
pre_stim,19,19,0,19,2552978.406,0.246,0.021,-0.060,-0.967,568,483,866,1563,2260,1995,25,2280,41,0.806,1,VALID,1537,1,19.287,0.157,-8.125,-17.438,-1.375,0.059,0.141,1.027,-0.020,-0.156,-0.250,0.036,0.016,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
pre_stim,24,24,0,24,2552983.407,0.246,0.020,-0.060,-0.967,506,459,869,1373,2295,1995,40,2357,41,0.806,1,VALID,1537,1,17.200,0.232,2.688,-16.688,3.188,0.078,0.160,0.965,-0.188,-0.137,-0.227,0.036,0.016,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
pre_stim,28,28,0,28,2552988.405,0.246,0.019,-0.059,-0.967,383,427,895,1265,2332,1939,52,2379,41,0.806,1,VALID,1537,1,21.300,0.033,-7.563,-18.688,-6.875,0.113,0.094,1.102,0.023,-0.023,0.328,0.038,0.016,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
pre_stim,34,34,0,34,2552993.407,0.247,0.019,-0.059,-0.967,254,395,916,1071,2364,1970,69,2381,41,0.806,1,VALID,1537,1,24.709,0.497,-0.375,-19.438,-15.250,0.094,0.094,1.000,0.023,0.496,0.020,0.040,0.016,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
pre_stim,38,38,0,38,2552998.405,0.247,0.018,-0.059,-0.967,160,361,974,925,2396,1951,111,2431,41,0.806,1,VALID,1537,1,21.443,0.502,0.313,-20.063,-7.563,-0.055,0.125,1.164,0.078,0.496,1.047,0.040,0.016,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
pre_stim,44,44,0,44,2553003.406,0.247,0.017,-0.059,-0.967,99,335,1013,785,2431,1934,173,2411,41,0.806,1,VALID,1537,1,24.806,0.664,9.688,-20.500,10.063,0.078,0.047,1.000,0.441,0.496,0.020,0.040,0.014,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
pre_stim,48,48,0,48,2553008.405,0.247,0.016,-0.059,-0.967,35,313,1039,659,2464,1875,227,2461,41,0.806,1,VALID,1537,1,22.190,0.925,6.625,-21.125,-1.500,0.188,0.063,1.117,0.441,0.813,1.199,0.040,0.014,1.033,1.148,2,NULL,NULL,,2,0,2,7,255,1092,300,0,0
