condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,0,0,0,0,2275367.387,0.820,-0.158,0.049,-0.548,0,0,150,333,0,0,0,25,49,0.000,1,VALID,1431,0,71.337,1.651,25.250,15.313,64.938,0.242,0.211,0.809,-0.555,1.555,-1.168,0.000,0.000,0.129,0.379,1,NULL,NULL,1090.000,2,0,2,7,255,1090,200,0,0
pre_stim,4,4,0,4,2275372.386,0.818,-0.159,0.048,-0.551,0,0,149,331,0,0,0,24,49,0.000,1,VALID,1431,0,79.234,1.651,24.188,15.938,73.750,0.238,0.090,0.852,-0.555,1.555,-1.207,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
pre_stim,10,10,0,10,2275377.387,0.816,-0.159,0.047,-0.553,0,0,143,331,0,0,0,27,49,0.000,1,VALID,1431,0,76.986,1.653,26.875,11.313,71.250,0.309,0.109,0.840,0.516,1.570,-1.207,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
pre_stim,14,14,0,14,2275382.386,0.814,-0.160,0.047,-0.556,0,0,147,331,0,0,0,24,49,0.000,1,VALID,1431,0,72.473,1.267,27.250,6.125,66.875,0.285,0.012,0.887,0.590,1.121,-1.195,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
pre_stim,20,20,0,20,2275387.388,0.813,-0.161,0.046,-0.558,0,0,148,333,0,0,0,21,49,0.000,1,VALID,1431,0,70.690,1.808,32.063,0.188,63.000,0.289,-0.023,0.895,1.418,1.121,-0.875,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
pre_stim,25,25,0,25,2275392.388,0.811,-0.163,0.046,-0.560,0,0,146,335,0,0,0,25,49,0.000,1,VALID,1431,0,67.019,2.036,34.000,-8.500,57.125,0.281,-0.066,0.859,1.758,1.027,-0.875,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
pre_stim,30,30,0,30,2275397.387,0.809,-0.164,0.046,-0.562,0,0,141,341,0,0,0,25,49,0.000,1,VALID,1431,0,66.344,2.241,36.000,-18.688,52.500,0.281,-0.094,0.816,2.078,0.840,-1.250,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
pre_stim,35,35,0,35,2275402.387,0.808,-0.166,0.046,-0.563,0,0,147,345,0,0,0,26,49,0.000,1,VALID,1431,0,59.423,2.402,32.938,-27.938,40.813,0.297,-0.078,0.816,2.250,0.840,-1.648,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
pre_stim,39,39,0,39,2275407.386,0.807,-0.169,0.047,-0.564,0,0,143,356,0,0,0,25,49,0.000,1,VALID,1431,0,61.278,2.468,37.500,-38.063,30.000,0.211,-0.168,0.719,2.320,0.840,-1.680,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
pre_stim,45,45,0,45,2275412.387,0.806,-0.171,0.048,-0.565,0,0,147,360,0,0,0,25,49,0.000,1,VALID,1431,0,62.254,2.284,32.938,-47.313,23.500,0.215,-0.074,0.711,2.250,0.395,-2.797,0.000,0.000,0.129,0.379,1,NULL,NULL,,2,0,2,7,255,1090,200,0,0
