condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_speedValid,R_speedInvalidReason,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitPhase,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
pre_stim,46,46,0,46,2133653.406,-0.415,0.492,0.061,0.763,0,0,151,0,231,0,0,70,49,0.000,1,VALID,1254,0,375.253,13.455,246.438,-267.875,-91.250,0.199,-0.414,1.129,13.453,-0.223,-3.035,1.166,1.218,0.485,0.541,3,NULL,NULL,1092.000,2,0,3,7,255,1092,300,0,0
pre_stim,50,50,0,50,2133658.405,-0.412,0.504,0.067,0.756,0,0,101,0,116,0,0,61,49,0.000,1,VALID,1254,0,362.257,11.377,246.938,-250.625,-86.250,0.016,-0.563,0.867,11.375,-0.223,-6.172,1.188,1.238,0.485,0.541,3,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,56,56,0,56,2133663.406,-0.409,0.516,0.072,0.749,0,0,97,0,1,0,0,56,49,0.000,1,VALID,1254,0,341.742,10.155,241.063,-229.563,-77.313,-0.043,-0.637,0.637,10.145,0.465,-9.578,1.206,1.256,0.485,0.541,3,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,60,60,0,60,2133668.405,-0.405,0.527,0.078,0.743,0,0,91,11,0,0,0,46,49,0.000,1,VALID,1254,0,325.132,8.684,238.688,-205.125,-81.625,-0.160,-0.598,0.168,8.555,1.492,-11.473,1.226,1.274,0.485,0.541,4,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,66,66,0,66,2133673.406,-0.402,0.536,0.083,0.738,0,0,83,49,0,0,0,33,49,0.000,1,VALID,1254,0,282.880,4.879,215.688,-170.813,-65.750,-0.297,-0.730,-0.074,4.309,2.289,-13.781,1.244,1.292,0.485,0.541,0,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,71,71,0,71,2133678.407,-0.399,0.544,0.088,0.733,0,0,23,55,0,0,0,21,49,0.000,1,VALID,1254,0,251.052,3.548,200.063,-137.500,-64.000,-0.531,-0.527,-0.094,2.711,2.289,-16.355,1.260,1.308,0.485,0.541,0,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,76,76,0,76,2133683.406,-0.396,0.551,0.094,0.729,0,0,29,56,0,0,0,15,49,0.000,1,VALID,1254,0,227.527,3.125,190.000,-104.563,-68.813,-1.070,-1.184,-0.434,1.395,2.797,-17.078,1.276,1.324,0.485,0.541,0,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,81,81,0,81,2133688.407,-0.393,0.556,0.098,0.726,0,0,44,52,0,0,0,21,49,0.000,1,VALID,1254,0,192.408,1.033,172.063,-79.063,-34.125,-0.996,-0.270,-1.020,0.891,0.523,-21.313,1.292,1.338,0.485,0.541,0,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,86,86,0,86,2133693.407,-0.389,0.559,0.100,0.725,0,0,44,41,0,0,0,21,49,0.000,1,VALID,1254,0,117.007,8.822,108.688,-35.438,24.938,0.359,0.281,-1.176,-8.367,2.797,-21.313,1.306,1.352,0.485,0.541,0,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,90,90,0,90,2133698.405,-0.390,0.559,0.103,0.725,0,0,57,41,0,0,0,21,49,0.000,1,VALID,1254,0,72.426,9.462,26.000,20.625,-64.375,0.676,-0.211,-0.945,-8.367,4.418,-8.117,1.320,1.366,0.485,0.541,0,NULL,NULL,,2,0,3,7,255,1092,300,0,0
pre_stim,96,96,0,96,2133703.407,-0.393,0.556,0.107,0.724,0,0,61,41,0,0,0,22,49,0.000,1,VALID,1254,0,134.313,8.433,-21.250,66.813,-114.563,-0.664,-0.188,-0.176,-7.184,4.418,-8.117,1.332,1.380,0.485,0.541,0,NULL,NULL,,2,0,3,7,255,1092,300,0,0
